officerNumber,firstName,middleName,lastName,rank,workStatus,endDate,sex,race,hireDate,bureau,district,windowsUsername,employeeType,supervisorOfficerNumber
251,Austin,E,Ruecker,OFFICE SUPPORT SPECIALIST,Terminated,2005-10-14,F,Black / African American,1972-06-29,MSB - Management Service Bureau,NULL,3331,Non-Commissioned,NULL
250,Ariane,C,Sawayn,OFFICE SUPPORT SPECIALIST,Retired,2003-05-18,F,Black / African American,1987-03-30,MSB - Management Service Bureau,NULL,3124,Non-Commissioned,NULL
249,Antoinette,B,Larkin,OFFICE SUPPORT SPECIALIST,Retired,2005-10-16,F,Black / African American,1982-08-22,MSB - Management Service Bureau,NULL,9693,Non-Commissioned,NULL
248,Yoshiko,Q,Grant,OFFICE SUPPORT SPECIALIST,Terminated,2002-09-08,F,Black / African American,1983-07-25,MSB - Management Service Bureau,NULL,4257,Non-Commissioned,NULL
247,Leanna,F,Heller,OFFICE SUPPORT SPECIALIST,Retired,2010-12-19,F,Black / African American,1977-04-25,MSB - Management Service Bureau,NULL,8964,Non-Commissioned,NULL
246,Briana,P,Kassulke,OFFICE SUPPORT SPECIALIST,Retired,2010-08-15,F,White,1998-04-05,MSB - Management Service Bureau,NULL,6323,Non-Commissioned,NULL
245,Ivy,L,Conroy,"OFFICE ASSISTANT, TRAINEE",Terminated,1999-03-29,F,Black / African American,1998-02-15,NULL,NULL,7621,Commissioned,NULL
244,Janet,K,Hodkiewicz,"OFFICE ASSISTANT, TRAINEE",Deceased,1997-07-31,M,Black / African American,1958-04-21,NULL,NULL,6558,Commissioned,NULL
243,Ward,D,Harvey,"OFFICE ASSISTANT, TRAINEE",Terminated,2001-07-01,Unknown Sex,Unknown Race,1999-08-02,FOB - Field Operations Bureau,NULL,11282,Non-Commissioned,NULL
242,Trey,I,Dickinson,"OFFICE ASSISTANT, TRAINEE",Terminated,1998-10-27,F,Black / African American,1996-09-15,NULL,NULL,8663,Non-Commissioned,NULL
241,Emmanuel,O,Grimes,"OFFICE ASSISTANT, TRAINEE",Terminated,2001-01-14,F,Black / African American,1999-08-22,ISB - Investigations and Support Bureau,NULL,11333,Non-Commissioned,NULL
240,Fatima,Z,Pollich,"OFFICE ASSISTANT, TRAINEE",Terminated,1999-04-02,F,Black / African American,1991-06-23,MSB - Management Service Bureau,NULL,7701,Non-Commissioned,NULL
239,Leonie,S,Friesen,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,F,Black / African American,2004-07-18,FOB - Field Operations Bureau,NULL,17116,Non-Commissioned,NULL
238,Korbin,Y,Grimes,"OFFICE ASSISTANT, TRAINEE",Terminated,1999-08-29,F,Black / African American,1986-06-09,MSB - Management Service Bureau,NULL,7062,Commissioned,NULL
237,Jairo,W,Purdy,"OFFICE ASSISTANT, TRAINEE",Terminated,2005-01-23,F,Black / African American,2004-03-07,MSB - Management Service Bureau,NULL,16449,Non-Commissioned,NULL
236,Cierra,K,Hilpert,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,F,Black / African American,2009-07-06,FOB - Field Operations Bureau,NULL,20194,Non-Commissioned,NULL
235,Johnpaul,N,Ratke,"OFFICE ASSISTANT, TRAINEE",Terminated,2000-02-27,F,Black / African American,1999-08-02,Compliance Bureau,NULL,11281,Non-Commissioned,NULL
234,Clarabelle,N,Lehner,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-18,F,Black / African American,2000-06-05,MSB - Management Service Bureau,NULL,12119,Non-Commissioned,NULL
233,Jamel,L,Boyer,"OFFICE ASSISTANT, TRAINEE",Terminated,2001-01-28,Unknown Sex,Unknown Race,2000-08-13,MSB - Management Service Bureau,NULL,12756,Non-Commissioned,NULL
232,Beverly,O,Bode,"OFFICE ASSISTANT, TRAINEE",Terminated,1997-12-11,F,Black / African American,1997-06-22,NULL,NULL,6261,Commissioned,NULL
231,Pierre,J,Daugherty,POLICE OFFICER 1,Active,NULL,M,Black / African American,1996-06-23,FOB - Field Operations Bureau,Fourth District,6542,Non-Commissioned,NULL
230,Evan,J,Hand,"OFFICE ASSISTANT, TRAINEE",Terminated,2004-04-04,M,Black / African American,2003-09-14,MSB - Management Service Bureau,NULL,16124,Non-Commissioned,NULL
229,Dayne,A,Hirthe,"OFFICE ASSISTANT, TRAINEE",Terminated,1998-08-04,F,Black / African American,1997-12-14,NULL,NULL,7549,Commissioned,NULL
228,Jammie,H,Luettgen,"OFFICE ASSISTANT, TRAINEE",Terminated,1998-06-16,F,White,1997-11-30,NULL,NULL,9407,Non-Commissioned,NULL
227,Devon,H,Mante,POLICE COMPLAINT OPERATOR,Terminated,NULL,F,Black / African American,2008-08-17,FOB - Field Operations Bureau,NULL,19476,Non-Commissioned,189
226,Hadley,W,Ratke,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,F,Hispanic,2009-07-06,FOB - Field Operations Bureau,NULL,20198,Non-Commissioned,NULL
225,Arlene,T,Romaguera,"OFFICE ASSISTANT, TRAINEE",Retired,2009-04-26,F,Black / African American,1980-06-12,MSB - Management Service Bureau,NULL,4208,Non-Commissioned,NULL
224,Rodrick,S,Okuneva,"OFFICE ASSISTANT, TRAINEE",Terminated,1998-10-23,F,Black / African American,1984-06-04,NULL,NULL,7700,Non-Commissioned,NULL
223,Christop,Z,Roob,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,M,Black / African American,2009-07-06,FOB - Field Operations Bureau,NULL,20196,Non-Commissioned,NULL
222,Berry,K,Torphy,"OFFICE ASSISTANT, TRAINEE",Terminated,2000-01-30,F,Black / African American,1984-06-04,ISB - Investigations and Support Bureau,NULL,6440,Commissioned,NULL
221,Aurelie,P,VonRueden,"OFFICE ASSISTANT, TRAINEE",Terminated,1998-01-23,F,Black / African American,1997-09-28,NULL,NULL,8751,Non-Commissioned,NULL
220,Riley,T,Flatley,"OFFICE ASSISTANT, TRAINEE",Terminated,1997-11-15,F,Black / African American,1992-02-16,NULL,NULL,7914,Non-Commissioned,NULL
219,Tyrese,M,Ziemann,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,M,Black / African American,2009-07-06,FOB - Field Operations Bureau,NULL,20195,Non-Commissioned,NULL
218,Marisol,Z,Crona,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-07-16,F,Black / African American,2009-07-06,FOB - Field Operations Bureau,NULL,20197,Non-Commissioned,NULL
217,Franz,C,Huels,"OFFICE ASSISTANT, TRAINEE",Terminated,2010-05-23,F,Black / African American,2009-07-06,FOB - Field Operations Bureau,NULL,20193,Non-Commissioned,NULL
216,Kris,A,Langosh,OFFICE ASSISTANT IV,Terminated,1999-08-15,M,Black / African American,1980-05-26,MSB - Management Service Bureau,NULL,9722,Commissioned,NULL
215,Hanna,S,Flatley,OFFICE ASSISTANT IV,Terminated,2003-12-14,F,Asian / Pacific Islander,1989-12-08,MSB - Management Service Bureau,NULL,1441,Non-Commissioned,NULL
214,Lexus,W,Schimmel,OFFICE ASSISTANT IV,Terminated,2005-10-14,F,Black / African American,1988-06-19,MSB - Management Service Bureau,NULL,6961,Non-Commissioned,NULL
213,Leon,S,Fay,OFFICE ASSISTANT IV,Retired,2009-05-24,F,White,1976-04-05,ISB - Investigations and Support Bureau,NULL,10128,Non-Commissioned,NULL
212,Russ,Y,Marvin,OFFICE ASSISTANT IV,Terminated,2005-10-14,F,Black / African American,1994-07-14,MSB - Management Service Bureau,NULL,7087,Non-Commissioned,NULL
211,Brisa,E,Hauck,OFFICE ASSISTANT III,Active,NULL,F,Black / African American,1981-07-06,FOB - Field Operations Bureau,NULL,7587,Non-Commissioned,3505
210,Wilma,F,Roob,OFFICE ASSISTANT III,Terminated,2011-11-06,F,Hispanic,2007-07-22,MSB - Management Service Bureau,NULL,18765,Non-Commissioned,NULL
209,Mikayla,P,Gusikowski,SR OFFICE SUPPORT SPECIALIST,Active,NULL,F,Black / African American,2000-03-26,MSB - Management Service Bureau,NULL,11814,Non-Commissioned,10
208,Burley,E,Spinka,OFFICE ASSISTANT III,Active,NULL,F,Black / African American,1999-11-21,FOB - Field Operations Bureau,First District,11596,Non-Commissioned,NULL
207,Zackery,N,Block,OFFICE ASSISTANT III,Terminated,2005-10-14,F,White,1977-07-25,MSB - Management Service Bureau,NULL,9171,Non-Commissioned,NULL
206,Norwood,Y,O'Conner,OFFICE ASSISTANT III,Terminated,1998-10-27,F,Black / African American,1991-04-07,NULL,NULL,9580,Non-Commissioned,NULL
205,Velva,Y,Raynor,OFFICE ASSISTANT IV,Active,NULL,F,Black / African American,1989-09-04,ISB - Investigations and Support Bureau,NULL,6954,Non-Commissioned,334
204,Stefanie,N,Swaniawski,OFFICE ASSISTANT III,Terminated,2005-10-14,F,Black / African American,1988-06-26,Compliance Bureau,NULL,3513,Non-Commissioned,NULL
203,Bettie,G,Gorczany,OFFICE ASSISTANT IV,Active,NULL,F,White,1998-03-01,MSB - Management Service Bureau,NULL,9573,Non-Commissioned,2615
202,Hattie,X,Mayert,OFFICE ASSISTANT III,Terminated,NULL,F,Black / African American,1982-08-16,MSB - Management Service Bureau,NULL,6359,Non-Commissioned,770
201,Dallin,R,Price,OFFICE ASSISTANT III,Retired,2008-01-20,F,Black / African American,1972-01-10,MSB - Management Service Bureau,NULL,8380,Non-Commissioned,NULL
200,Travon,M,Lubowitz,OFFICE ASSISTANT III,Terminated,2005-10-14,F,White,1968-11-12,FOB - Field Operations Bureau,NULL,9600,Non-Commissioned,NULL
199,Wilmer,D,Schumm,OFFICE ASSISTANT II,Active,NULL,F,Black / African American,1980-02-17,MSB - Management Service Bureau,NULL,9540,Non-Commissioned,2615
198,Kennedy,X,Frami,OFFICE ASSISTANT II,Terminated,2011-02-27,F,Black / African American,2007-08-19,MSB - Management Service Bureau,NULL,18794,Non-Commissioned,NULL
197,Justus,W,Jacobi,OFFICE ASSISTANT II,Active,NULL,M,White,1980-05-04,MSB - Management Service Bureau,NULL,9747,Non-Commissioned,2615
196,Marielle,X,Zieme,OFFICE SUPPORT SPECIALIST,Active,NULL,F,Black / African American,2008-05-26,MSB - Management Service Bureau,NULL,19243,Non-Commissioned,2615
195,Russel,X,Carroll,OFFICE ASSISTANT I,Terminated,NULL,F,Black / African American,2004-01-25,MSB - Management Service Bureau,NULL,16340,Non-Commissioned,189
194,Blake,S,Kihn,OFFICE ASSISTANT I,Terminated,2010-09-12,F,Black / African American,1998-02-22,MSB - Management Service Bureau,NULL,9924,Non-Commissioned,NULL
193,Lorine,K,Mohr,OFFICE ASSISTANT I,Active,NULL,F,Black / African American,2008-11-23,ISB - Investigations and Support Bureau,NULL,19649,Non-Commissioned,348
192,Cecilia,V,Nitzsche,MANAGEMENT DEVELOPMENT ASST,Terminated,2010-02-28,F,Black / African American,1994-06-13,MSB - Management Service Bureau,NULL,7706,Non-Commissioned,NULL
191,Meghan,I,Kiehn,MANAGEMENT DEV SUPERVISOR II,Retired,2012-11-04,F,White,1984-09-23,MSB - Management Service Bureau,NULL,7357,Non-Commissioned,NULL
190,Bradly,U,Daugherty,MANAGEMENT DEV SUPERVISOR I,Active,NULL,F,White,1980-10-12,MSB - Management Service Bureau,NULL,7190,Non-Commissioned,NULL
189,Jamil,F,Fisher,Reserve Officers,Active,NULL,F,White,1970-09-08,FOB - Field Operations Bureau,NULL,7389,Non-Commissioned,2850
188,Burdette,G,Flatley,MANAGEMENT DEV SPECIALIST II,Terminated,2011-11-06,F,White,2004-05-02,MSB - Management Service Bureau,NULL,16535,Non-Commissioned,NULL
187,Lenora,G,Wehner,MANAGEMENT DEV SPECIALIST II,Active,NULL,M,Black / African American,1983-12-28,MSB - Management Service Bureau,NULL,3236,Non-Commissioned,190
186,Rebekah,A,Connelly,MANAGEMENT DEV SPECIALIST II,Active,NULL,F,Black / African American,1997-05-04,ISB - Investigations and Support Bureau,NULL,7891,Non-Commissioned,334
185,Matt,T,Conn,MANAGEMENT DEV SPECIALIST II,Active,NULL,M,Black / African American,1998-07-19,MSB - Management Service Bureau,NULL,6630,Non-Commissioned,48
184,Vivian,Z,Simonis,MANAGEMENT DEV SPECIALIST II,Active,NULL,F,Black / African American,1979-09-19,ISB - Investigations and Support Bureau,NULL,7384,Non-Commissioned,325
183,Zack,S,Wolff,MANAGEMENT DEV SPECIALIST II,Active,NULL,M,White,1990-02-05,MSB - Management Service Bureau,NULL,1336,Non-Commissioned,190
182,Cheyenne,B,Turner,MANAGEMENT DEV SUPERVISOR I,Active,NULL,F,Black / African American,1983-11-02,MSB - Management Service Bureau,NULL,8479,Non-Commissioned,48
181,Christop,B,Corkery,MANAGEMENT DEV SPECIALIST II,Active,NULL,F,Black / African American,1997-08-25,MSB - Management Service Bureau,NULL,180,Non-Commissioned,6203
180,Alize,N,Price,MANAGEMENT DEV SPECIALIST II,Terminated,NULL,F,Black / African American,2000-06-11,MSB - Management Service Bureau,NULL,12302,Non-Commissioned,190
179,Zola,F,Corwin,MANAGEMENT DEV SPECIALIST II,Active,NULL,F,Black / African American,1990-12-03,MSB - Management Service Bureau,NULL,3351,Non-Commissioned,5777
178,Braden,N,Stanton,MANAGEMENT DEV SPECIALIST II,Active,NULL,F,Black / African American,1978-10-02,MSB - Management Service Bureau,NULL,1958,Non-Commissioned,6203
177,Fabian,Q,Quitzon,MANAGEMENT DEV SPECIALIST II,Active,NULL,M,White,1994-06-05,MSB - Management Service Bureau,NULL,8001,Non-Commissioned,6203
176,Laila,A,Jacobs,MANAGEMENT DEV SPECIALIST I,Retired,2008-03-16,F,Black / African American,1972-01-31,MSB - Management Service Bureau,NULL,9602,Non-Commissioned,NULL
175,Ericka,F,Miller,MANAGEMENT DEV SPECIALIST I,Retired,2009-07-05,F,White,1994-05-01,FOB - Field Operations Bureau,NULL,6001,Non-Commissioned,NULL
174,Prince,Y,Strosin,MEDICAL & SOCIAL SERVICES COOR,Active,2011-11-06,F,White,2004-10-17,MSB - Management Service Bureau,NULL,17313,Non-Commissioned,NULL
173,Kory,W,Cole,LEAD PROGRAMMER ANALYST,Active,NULL,M,White,1977-06-01,Office of the Superintendant,NULL,8555,Non-Commissioned,663
172,Carmine,N,Beatty,LABORATORY TECHNICIAN 1,Terminated,1999-10-24,F,Black / African American,1999-08-29,MSB - Management Service Bureau,NULL,11359,Non-Commissioned,NULL
171,Hollis,Y,Howell,LABORATORY TECHNICIAN 1,Terminated,2003-02-09,F,Black / African American,2001-12-02,FOB - Field Operations Bureau,NULL,14092,Non-Commissioned,NULL
170,Mollie,K,Gutkowski,LABORATORY TECHNICIAN 1,Terminated,1998-08-07,F,Black / African American,1998-07-26,NULL,NULL,6502,Non-Commissioned,NULL
169,Drake,V,Wunsch,LABORATORY TECHNICIAN 1,Terminated,1997-01-01,F,Black / African American,1996-09-22,NULL,NULL,7958,Non-Commissioned,NULL
168,Ruben,Z,O'Kon,LABORATORY TECHNICIAN 1,Inactive,1999-11-21,F,Black / African American,1999-06-21,FOB - Field Operations Bureau,First District,10974,NULL,NULL
167,Claudine,C,Jerde,LABORATORY TECHNICIAN 1,Terminated,1997-01-10,F,Black / African American,1996-09-15,NULL,NULL,8735,Non-Commissioned,NULL
166,Aliza,F,Reilly,LABORATORY TECHNICIAN 1,Terminated,2000-05-07,F,Black / African American,1999-11-14,MSB - Management Service Bureau,NULL,11593,Non-Commissioned,NULL
165,Amparo,T,Little,LABORATORY TECHNICIAN 1,Terminated,2001-11-04,Unknown Sex,Unknown Race,2001-03-11,NULL,NULL,13088,Non-Commissioned,NULL
164,Lolita,D,King,LABORATORY TECHNICIAN 1,Terminated,1998-05-01,F,White,1997-06-29,NULL,NULL,6487,Non-Commissioned,NULL
163,Breanne,X,Armstrong,LABORATORY TECHNICIAN 1,Terminated,2000-03-12,F,Black / African American,1999-12-05,MSB - Management Service Bureau,NULL,11626,Non-Commissioned,NULL
162,Myrna,V,Bogisich,LABORATORY TECHNICIAN 1,Terminated,2000-10-22,F,Black / African American,2000-06-04,NULL,NULL,12230,Non-Commissioned,NULL
161,Colleen,R,Baumbach,LABORATORY TECHNICIAN 1,Terminated,1998-12-28,F,White,1998-04-12,NULL,NULL,6046,Non-Commissioned,NULL
160,Dolly,L,Marquardt,LABORATORY TECHNICIAN 1,Terminated,1997-12-30,M,Asian / Pacific Islander,1997-09-21,NULL,NULL,10407,Non-Commissioned,NULL
159,Sydney,J,Walsh,LABORATORY TECHNICIAN 1,Terminated,2001-07-01,F,White,2001-04-08,NULL,NULL,13153,Non-Commissioned,NULL
158,Destiney,L,Bailey,LABORATORY TECHNICIAN 1,Terminated,2002-06-16,F,Black / African American,2001-07-08,FOB - Field Operations Bureau,NULL,13766,Non-Commissioned,NULL
157,Edyth,M,Gorczany,LABORATORY TECHNICIAN 1,Terminated,2002-04-21,M,Black / African American,2002-04-14,MSB - Management Service Bureau,NULL,14318,Non-Commissioned,NULL
156,Elta,K,Auer,LABORATORY TECHNICIAN 1,Terminated,2000-12-03,F,Black / African American,2000-03-12,NULL,NULL,11786,Commissioned,NULL
155,Ansley,Y,Cruickshank,LABORATORY TECHNICIAN 1,Terminated,1999-09-26,F,Black / African American,1999-08-09,MSB - Management Service Bureau,NULL,11325,Non-Commissioned,NULL
154,Sedrick,A,Trantow,LABORATORY TECHNICIAN 1,Terminated,1998-07-24,F,Black / African American,1998-07-19,NULL,NULL,7788,Non-Commissioned,NULL
153,Nola,O,Cartwright,LABORATORY TECHNICIAN 1,Terminated,1998-07-24,F,Black / African American,1997-08-24,NULL,NULL,6023,Non-Commissioned,NULL
152,Tre,G,Kunde,LABORATORY TECHNICIAN 1,Terminated,1997-03-14,F,Black / African American,1987-06-15,NULL,NULL,9480,Non-Commissioned,NULL
151,Kaia,C,Treutel,LABORATORY TECHNICIAN 1,Terminated,1998-07-20,M,Black / African American,1998-06-28,NULL,NULL,7144,Non-Commissioned,NULL
150,Milo,Y,Gusikowski,JUNIOR ACCOUNTANT,Retired,2001-12-16,F,Black / African American,1972-02-07,MSB - Management Service Bureau,NULL,7126,Commissioned,NULL
149,Devonte,V,Metz,JUNIOR ACCOUNTANT,Retired,2002-03-10,F,Black / African American,1971-03-15,MSB - Management Service Bureau,NULL,7140,Non-Commissioned,NULL
148,Catherine,F,Cole,JUNIOR ACCOUNTANT,Retired,2004-08-08,F,Black / African American,1989-06-19,MSB - Management Service Bureau,NULL,7143,Non-Commissioned,NULL
147,Jermain,P,Sanford,JUNIOR ACCOUNTANT,Active,NULL,F,Black / African American,1987-07-13,MSB - Management Service Bureau,NULL,6348,Non-Commissioned,48
146,Clovis,V,Welch,JUNIOR ACCOUNTANT,Terminated,1998-03-30,F,Black / African American,1988-08-22,NULL,NULL,9627,Non-Commissioned,NULL
145,Jammie,D,Sporer,INSTITUTIONAL COUNSELOR 3,Terminated,2005-10-14,F,Black / African American,2000-05-07,ISB - Investigations and Support Bureau,NULL,11936,Non-Commissioned,NULL
144,General,R,Keebler,INSTITUTIONAL COUNSELOR 3,Terminated,2002-12-01,F,Black / African American,1997-07-27,ISB - Investigations and Support Bureau,NULL,6370,Non-Commissioned,NULL
143,Zoila,E,O'Keefe,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2005-03-06,ISB - Investigations and Support Bureau,NULL,17529,Non-Commissioned,3554
142,Allan,D,Conn,INSTITUTIONAL COUNSELOR 3,Terminated,2006-04-16,F,Hispanic,1997-08-03,ISB - Investigations and Support Bureau,NULL,9188,Non-Commissioned,NULL
141,Darlene,X,Ryan,INSTITUTIONAL COUNSELOR 3,Active,NULL,F,Black / African American,1988-02-15,ISB - Investigations and Support Bureau,NULL,5357,Non-Commissioned,3569
140,Hallie,X,Kuvalis,INSTITUTIONAL COUNSELOR 2,Terminated,2003-03-09,F,Black / African American,1997-06-01,ISB - Investigations and Support Bureau,NULL,9958,Non-Commissioned,NULL
139,Tod,M,Sauer,INSTITUTIONAL COUNSELOR 2,Terminated,2010-07-18,F,Black / African American,2008-03-30,ISB - Investigations and Support Bureau,NULL,19126,Non-Commissioned,NULL
138,Elmer,P,Schmitt,INSTITUTIONAL COUNSELOR 2,Terminated,1999-04-03,F,Black / African American,1987-06-15,ISB - Investigations and Support Bureau,NULL,10379,Non-Commissioned,NULL
137,Brielle,I,Marks,INSTITUTIONAL COUNSELOR 2,Terminated,2001-05-06,M,Black / African American,1988-06-19,ISB - Investigations and Support Bureau,NULL,9794,Non-Commissioned,NULL
136,Karson,P,Herman,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1996-06-09,ISB - Investigations and Support Bureau,NULL,9868,Non-Commissioned,2591
135,Rashad,O,Lebsack,POLICE TECHNICIAN 1,Active,NULL,F,Black / African American,2001-10-14,ISB - Investigations and Support Bureau,NULL,13989,Non-Commissioned,3322
134,Nikko,S,Bashirian,INSTITUTIONAL COUNSELOR 1,Terminated,2005-09-04,Unknown Sex,Unknown Race,2005-08-21,ISB - Investigations and Support Bureau,NULL,18129,Non-Commissioned,NULL
133,Stuart,F,Windler,INSTITUTIONAL COUNSELOR 1,Terminated,1999-07-18,F,Black / African American,1996-08-19,ISB - Investigations and Support Bureau,NULL,7616,Non-Commissioned,NULL
132,Shanel,X,Boehm,INSTITUTIONAL COUNSELOR 1,Terminated,2004-12-26,F,Black / African American,2002-04-15,ISB - Investigations and Support Bureau,NULL,14295,Non-Commissioned,NULL
131,Caden,G,Miller,INSTITUTIONAL COUNSELOR 1,Terminated,2005-05-15,F,Black / African American,2004-06-13,ISB - Investigations and Support Bureau,NULL,16904,Non-Commissioned,NULL
130,Mikel,N,Schiller,INSTITUTIONAL COUNSELOR 1,Terminated,1998-08-03,F,Hispanic,1997-07-27,NULL,NULL,8155,Non-Commissioned,NULL
129,Elza,G,Cronin,INSTITUTIONAL COUNSELOR 1,Terminated,2001-01-14,F,Black / African American,2000-05-07,ISB - Investigations and Support Bureau,NULL,11937,Non-Commissioned,NULL
128,Jolie,F,Huels,INSTITUTIONAL COUNSELOR 1,Terminated,2004-12-12,F,Black / African American,2003-11-16,ISB - Investigations and Support Bureau,NULL,16242,Non-Commissioned,NULL
127,Alexandra,M,Kling,INSTITUTIONAL COUNSELOR 1,Terminated,2003-09-07,F,Black / African American,2003-02-16,ISB - Investigations and Support Bureau,NULL,15306,Non-Commissioned,NULL
126,Shane,T,VonRueden,INFO PROCESSOR OPR TRAINEE,Terminated,1998-10-11,F,Black / African American,1980-05-05,NULL,NULL,9889,Non-Commissioned,NULL
125,Yasmeen,E,Koch,DEFAULT,Deceased,1997-07-29,F,Black / African American,1994-07-17,NULL,NULL,8681,Non-Commissioned,NULL
124,Susie,Q,Goyette,INFO PROCESSOR OPR,Terminated,1999-11-07,F,Black / African American,1997-06-15,ISB - Investigations and Support Bureau,NULL,7379,Non-Commissioned,NULL
